date,hour,systemMarginalPrice
2021-02-12T11:00:00+03:00,2021-02-12T11:00:00+03:00,305.35
2021-02-12T12:00:00+03:00,2021-02-12T12:00:00+03:00,296.61
2021-02-12T13:00:00+03:00,2021-02-12T13:00:00+03:00,239.0
2021-02-12T14:00:00+03:00,2021-02-12T14:00:00+03:00,308.03
2021-02-12T15:00:00+03:00,2021-02-12T15:00:00+03:00,270.44
2021-02-12T16:00:00+03:00,2021-02-12T16:00:00+03:00,287.65
2021-02-12T17:00:00+03:00,2021-02-12T17:00:00+03:00,325.76
2021-02-12T18:00:00+03:00,2021-02-12T18:00:00+03:00,317.73
2021-02-12T19:00:00+03:00,2021-02-12T19:00:00+03:00,320.71
2021-02-12T20:00:00+03:00,2021-02-12T20:00:00+03:00,317.63
2021-02-12T21:00:00+03:00,2021-02-12T21:00:00+03:00,308.99
2021-02-12T22:00:00+03:00,2021-02-12T22:00:00+03:00,310.96
2021-02-12T23:00:00+03:00,2021-02-12T23:00:00+03:00,245.0
2021-02-13T00:00:00+03:00,2021-02-13T00:00:00+03:00,304.29
2021-02-13T01:00:00+03:00,2021-02-13T01:00:00+03:00,280.19
2021-02-13T02:00:00+03:00,2021-02-13T02:00:00+03:00,232.99
2021-02-13T03:00:00+03:00,2021-02-13T03:00:00+03:00,255.69
2021-02-13T04:00:00+03:00,2021-02-13T04:00:00+03:00,251.14
2021-02-13T05:00:00+03:00,2021-02-13T05:00:00+03:00,252.0
2021-02-13T06:00:00+03:00,2021-02-13T06:00:00+03:00,252.1
2021-02-13T07:00:00+03:00,2021-02-13T07:00:00+03:00,247.98
2021-02-13T08:00:00+03:00,2021-02-13T08:00:00+03:00,239.12
2021-02-13T09:00:00+03:00,2021-02-13T09:00:00+03:00,231.94
2021-02-13T10:00:00+03:00,2021-02-13T10:00:00+03:00,196.9
2021-02-13T11:00:00+03:00,2021-02-13T11:00:00+03:00,220.0
2021-02-13T12:00:00+03:00,2021-02-13T12:00:00+03:00,222.13
2021-02-13T13:00:00+03:00,2021-02-13T13:00:00+03:00,239.9
2021-02-13T14:00:00+03:00,2021-02-13T14:00:00+03:00,264.9
2021-02-13T15:00:00+03:00,2021-02-13T15:00:00+03:00,264.07
2021-02-13T16:00:00+03:00,2021-02-13T16:00:00+03:00,300.0
2021-02-13T17:00:00+03:00,2021-02-13T17:00:00+03:00,328.82
2021-02-13T18:00:00+03:00,2021-02-13T18:00:00+03:00,336.4
2021-02-13T19:00:00+03:00,2021-02-13T19:00:00+03:00,376.8
2021-02-13T20:00:00+03:00,2021-02-13T20:00:00+03:00,378.75
2021-02-13T21:00:00+03:00,2021-02-13T21:00:00+03:00,355.0
2021-02-13T22:00:00+03:00,2021-02-13T22:00:00+03:00,316.03
2021-02-13T23:00:00+03:00,2021-02-13T23:00:00+03:00,231.0
2021-02-14T00:00:00+03:00,2021-02-14T00:00:00+03:00,263.99
2021-02-14T01:00:00+03:00,2021-02-14T01:00:00+03:00,223.09
2021-02-14T02:00:00+03:00,2021-02-14T02:00:00+03:00,230.99
2021-02-14T03:00:00+03:00,2021-02-14T03:00:00+03:00,258.12
2021-02-14T04:00:00+03:00,2021-02-14T04:00:00+03:00,270.0
2021-02-14T05:00:00+03:00,2021-02-14T05:00:00+03:00,259.0
2021-02-14T06:00:00+03:00,2021-02-14T06:00:00+03:00,258.02
2021-02-14T07:00:00+03:00,2021-02-14T07:00:00+03:00,230.0
2021-02-14T08:00:00+03:00,2021-02-14T08:00:00+03:00,165.0
2021-02-14T09:00:00+03:00,2021-02-14T09:00:00+03:00,80.0
2021-02-14T10:00:00+03:00,2021-02-14T10:00:00+03:00,183.39
2021-02-14T11:00:00+03:00,2021-02-14T11:00:00+03:00,165.09
2021-02-14T12:00:00+03:00,2021-02-14T12:00:00+03:00,213.16
2021-02-14T13:00:00+03:00,2021-02-14T13:00:00+03:00,248.12
2021-02-14T14:00:00+03:00,2021-02-14T14:00:00+03:00,230.98
2021-02-14T15:00:00+03:00,2021-02-14T15:00:00+03:00,240.99
2021-02-14T16:00:00+03:00,2021-02-14T16:00:00+03:00,280.99
2021-02-14T17:00:00+03:00,2021-02-14T17:00:00+03:00,299.51
2021-02-14T18:00:00+03:00,2021-02-14T18:00:00+03:00,349.98
2021-02-14T19:00:00+03:00,2021-02-14T19:00:00+03:00,380.48
2021-02-14T20:00:00+03:00,2021-02-14T20:00:00+03:00,399.0
2021-02-14T21:00:00+03:00,2021-02-14T21:00:00+03:00,391.0
2021-02-14T22:00:00+03:00,2021-02-14T22:00:00+03:00,320.0
2021-02-14T23:00:00+03:00,2021-02-14T23:00:00+03:00,265.01
2021-02-15T00:00:00+03:00,2021-02-15T00:00:00+03:00,345.0
2021-02-15T01:00:00+03:00,2021-02-15T01:00:00+03:00,280.0
2021-02-15T02:00:00+03:00,2021-02-15T02:00:00+03:00,213.34
2021-02-15T03:00:00+03:00,2021-02-15T03:00:00+03:00,213.34
2021-02-15T04:00:00+03:00,2021-02-15T04:00:00+03:00,213.34
2021-02-15T05:00:00+03:00,2021-02-15T05:00:00+03:00,258.02
2021-02-15T06:00:00+03:00,2021-02-15T06:00:00+03:00,263.0
2021-02-15T07:00:00+03:00,2021-02-15T07:00:00+03:00,270.0
2021-02-15T08:00:00+03:00,2021-02-15T08:00:00+03:00,363.06
2021-02-15T09:00:00+03:00,2021-02-15T09:00:00+03:00,370.75
2021-02-15T10:00:00+03:00,2021-02-15T10:00:00+03:00,390.0
2021-02-15T11:00:00+03:00,2021-02-15T11:00:00+03:00,390.0
2021-02-15T12:00:00+03:00,2021-02-15T12:00:00+03:00,395.0
2021-02-15T13:00:00+03:00,2021-02-15T13:00:00+03:00,397.0
2021-02-15T14:00:00+03:00,2021-02-15T14:00:00+03:00,397.0
2021-02-15T15:00:00+03:00,2021-02-15T15:00:00+03:00,390.0
2021-02-15T16:00:00+03:00,2021-02-15T16:00:00+03:00,398.8
2021-02-15T17:00:00+03:00,2021-02-15T17:00:00+03:00,425.0
2021-02-15T18:00:00+03:00,2021-02-15T18:00:00+03:00,409.65
2021-02-15T19:00:00+03:00,2021-02-15T19:00:00+03:00,408.87
2021-02-15T20:00:00+03:00,2021-02-15T20:00:00+03:00,380.0
2021-02-15T21:00:00+03:00,2021-02-15T21:00:00+03:00,368.99
2021-02-15T22:00:00+03:00,2021-02-15T22:00:00+03:00,344.12
2021-02-15T23:00:00+03:00,2021-02-15T23:00:00+03:00,319.44
2021-02-16T00:00:00+03:00,2021-02-16T00:00:00+03:00,318.99
2021-02-16T01:00:00+03:00,2021-02-16T01:00:00+03:00,261.12
2021-02-16T02:00:00+03:00,2021-02-16T02:00:00+03:00,235.01
2021-02-16T03:00:00+03:00,2021-02-16T03:00:00+03:00,230.58
2021-02-16T04:00:00+03:00,2021-02-16T04:00:00+03:00,239.99
2021-02-16T05:00:00+03:00,2021-02-16T05:00:00+03:00,248.12
2021-02-16T06:00:00+03:00,2021-02-16T06:00:00+03:00,261.0
2021-02-16T07:00:00+03:00,2021-02-16T07:00:00+03:00,254.13
2021-02-16T08:00:00+03:00,2021-02-16T08:00:00+03:00,315.92
2021-02-16T09:00:00+03:00,2021-02-16T09:00:00+03:00,347.2
2021-02-16T10:00:00+03:00,2021-02-16T10:00:00+03:00,359.0
2021-02-16T11:00:00+03:00,2021-02-16T11:00:00+03:00,352.73
2021-02-16T12:00:00+03:00,2021-02-16T12:00:00+03:00,345.0
2021-02-16T13:00:00+03:00,2021-02-16T13:00:00+03:00,354.54
2021-02-16T14:00:00+03:00,2021-02-16T14:00:00+03:00,357.03
2021-02-16T15:00:00+03:00,2021-02-16T15:00:00+03:00,356.64
2021-02-16T16:00:00+03:00,2021-02-16T16:00:00+03:00,345.3
2021-02-16T17:00:00+03:00,2021-02-16T17:00:00+03:00,341.96
2021-02-16T18:00:00+03:00,2021-02-16T18:00:00+03:00,322.0
2021-02-16T19:00:00+03:00,2021-02-16T19:00:00+03:00,317.13
2021-02-16T20:00:00+03:00,2021-02-16T20:00:00+03:00,312.55
2021-02-16T21:00:00+03:00,2021-02-16T21:00:00+03:00,284.03
2021-02-16T22:00:00+03:00,2021-02-16T22:00:00+03:00,230.0
2021-02-16T23:00:00+03:00,2021-02-16T23:00:00+03:00,205.21
2021-02-17T00:00:00+03:00,2021-02-17T00:00:00+03:00,323.66
2021-02-17T01:00:00+03:00,2021-02-17T01:00:00+03:00,259.88
2021-02-17T02:00:00+03:00,2021-02-17T02:00:00+03:00,264.01
2021-02-17T03:00:00+03:00,2021-02-17T03:00:00+03:00,251.21
2021-02-17T04:00:00+03:00,2021-02-17T04:00:00+03:00,224.0
2021-02-17T05:00:00+03:00,2021-02-17T05:00:00+03:00,245.0
2021-02-17T06:00:00+03:00,2021-02-17T06:00:00+03:00,326.9
2021-02-17T07:00:00+03:00,2021-02-17T07:00:00+03:00,316.74
2021-02-17T08:00:00+03:00,2021-02-17T08:00:00+03:00,343.83
2021-02-17T09:00:00+03:00,2021-02-17T09:00:00+03:00,355.0
2021-02-17T10:00:00+03:00,2021-02-17T10:00:00+03:00,360.0
2021-02-17T11:00:00+03:00,2021-02-17T11:00:00+03:00,369.98
2021-02-17T12:00:00+03:00,2021-02-17T12:00:00+03:00,353.48
2021-02-17T13:00:00+03:00,2021-02-17T13:00:00+03:00,350.0
2021-02-17T14:00:00+03:00,2021-02-17T14:00:00+03:00,347.1
2021-02-17T15:00:00+03:00,2021-02-17T15:00:00+03:00,346.01
2021-02-17T16:00:00+03:00,2021-02-17T16:00:00+03:00,343.0
2021-02-17T17:00:00+03:00,2021-02-17T17:00:00+03:00,339.99
2021-02-17T18:00:00+03:00,2021-02-17T18:00:00+03:00,328.84
2021-02-17T19:00:00+03:00,2021-02-17T19:00:00+03:00,327.45
2021-02-17T20:00:00+03:00,2021-02-17T20:00:00+03:00,322.0
2021-02-17T21:00:00+03:00,2021-02-17T21:00:00+03:00,325.0
2021-02-17T22:00:00+03:00,2021-02-17T22:00:00+03:00,325.0
2021-02-17T23:00:00+03:00,2021-02-17T23:00:00+03:00,320.0
2021-02-18T00:00:00+03:00,2021-02-18T00:00:00+03:00,304.99
2021-02-18T01:00:00+03:00,2021-02-18T01:00:00+03:00,323.0
2021-02-18T02:00:00+03:00,2021-02-18T02:00:00+03:00,334.05
2021-02-18T03:00:00+03:00,2021-02-18T03:00:00+03:00,271.21
2021-02-18T04:00:00+03:00,2021-02-18T04:00:00+03:00,255.0
2021-02-18T05:00:00+03:00,2021-02-18T05:00:00+03:00,249.13
2021-02-18T06:00:00+03:00,2021-02-18T06:00:00+03:00,319.99
2021-02-18T07:00:00+03:00,2021-02-18T07:00:00+03:00,324.11
2021-02-18T08:00:00+03:00,2021-02-18T08:00:00+03:00,340.39
2021-02-18T09:00:00+03:00,2021-02-18T09:00:00+03:00,331.67
2021-02-18T10:00:00+03:00,2021-02-18T10:00:00+03:00,327.26
2021-02-18T11:00:00+03:00,2021-02-18T11:00:00+03:00,328.62
2021-02-18T12:00:00+03:00,2021-02-18T12:00:00+03:00,323.75
2021-02-18T13:00:00+03:00,2021-02-18T13:00:00+03:00,325.13
2021-02-18T14:00:00+03:00,2021-02-18T14:00:00+03:00,327.68
2021-02-18T15:00:00+03:00,2021-02-18T15:00:00+03:00,329.23
2021-02-18T16:00:00+03:00,2021-02-18T16:00:00+03:00,341.04
2021-02-18T17:00:00+03:00,2021-02-18T17:00:00+03:00,344.77
2021-02-18T18:00:00+03:00,2021-02-18T18:00:00+03:00,335.0
2021-02-18T19:00:00+03:00,2021-02-18T19:00:00+03:00,284.49
2021-02-18T20:00:00+03:00,2021-02-18T20:00:00+03:00,280.0
2021-02-18T21:00:00+03:00,2021-02-18T21:00:00+03:00,319.52
2021-02-18T22:00:00+03:00,2021-02-18T22:00:00+03:00,350.29
2021-02-18T23:00:00+03:00,2021-02-18T23:00:00+03:00,368.24
2021-02-19T00:00:00+03:00,2021-02-19T00:00:00+03:00,349.75
2021-02-19T01:00:00+03:00,2021-02-19T01:00:00+03:00,349.75
2021-02-19T02:00:00+03:00,2021-02-19T02:00:00+03:00,346.81
2021-02-19T03:00:00+03:00,2021-02-19T03:00:00+03:00,344.9
2021-02-19T04:00:00+03:00,2021-02-19T04:00:00+03:00,344.89
2021-02-19T05:00:00+03:00,2021-02-19T05:00:00+03:00,333.99
2021-02-19T06:00:00+03:00,2021-02-19T06:00:00+03:00,335.14
2021-02-19T07:00:00+03:00,2021-02-19T07:00:00+03:00,349.34
2021-02-19T08:00:00+03:00,2021-02-19T08:00:00+03:00,356.44
2021-02-19T09:00:00+03:00,2021-02-19T09:00:00+03:00,367.61
2021-02-19T10:00:00+03:00,2021-02-19T10:00:00+03:00,364.0
2021-02-19T11:00:00+03:00,2021-02-19T11:00:00+03:00,364.91
2021-02-19T12:00:00+03:00,2021-02-19T12:00:00+03:00,364.0
2021-02-19T13:00:00+03:00,2021-02-19T13:00:00+03:00,334.93
2021-02-19T14:00:00+03:00,2021-02-19T14:00:00+03:00,355.0
2021-02-19T15:00:00+03:00,2021-02-19T15:00:00+03:00,360.0
2021-02-19T16:00:00+03:00,2021-02-19T16:00:00+03:00,361.39
2021-02-19T17:00:00+03:00,2021-02-19T17:00:00+03:00,375.64
2021-02-19T18:00:00+03:00,2021-02-19T18:00:00+03:00,360.0
2021-02-19T19:00:00+03:00,2021-02-19T19:00:00+03:00,354.99
2021-02-19T20:00:00+03:00,2021-02-19T20:00:00+03:00,341.86
2021-02-19T21:00:00+03:00,2021-02-19T21:00:00+03:00,339.1
2021-02-19T22:00:00+03:00,2021-02-19T22:00:00+03:00,344.0
2021-02-19T23:00:00+03:00,2021-02-19T23:00:00+03:00,319.0
2021-02-20T00:00:00+03:00,2021-02-20T00:00:00+03:00,352.02
2021-02-20T01:00:00+03:00,2021-02-20T01:00:00+03:00,353.0
2021-02-20T02:00:00+03:00,2021-02-20T02:00:00+03:00,351.85
2021-02-20T03:00:00+03:00,2021-02-20T03:00:00+03:00,349.8
2021-02-20T04:00:00+03:00,2021-02-20T04:00:00+03:00,349.0
2021-02-20T05:00:00+03:00,2021-02-20T05:00:00+03:00,349.0
2021-02-20T06:00:00+03:00,2021-02-20T06:00:00+03:00,349.44
2021-02-20T07:00:00+03:00,2021-02-20T07:00:00+03:00,349.84
2021-02-20T08:00:00+03:00,2021-02-20T08:00:00+03:00,336.3
2021-02-20T09:00:00+03:00,2021-02-20T09:00:00+03:00,319.99
2021-02-20T10:00:00+03:00,2021-02-20T10:00:00+03:00,310.0
2021-02-20T11:00:00+03:00,2021-02-20T11:00:00+03:00,310.0
2021-02-20T12:00:00+03:00,2021-02-20T12:00:00+03:00,272.68
2021-02-20T13:00:00+03:00,2021-02-20T13:00:00+03:00,304.99
2021-02-20T14:00:00+03:00,2021-02-20T14:00:00+03:00,310.79
2021-02-20T15:00:00+03:00,2021-02-20T15:00:00+03:00,311.66
2021-02-20T16:00:00+03:00,2021-02-20T16:00:00+03:00,274.02
2021-02-20T17:00:00+03:00,2021-02-20T17:00:00+03:00,245.0
2021-02-20T18:00:00+03:00,2021-02-20T18:00:00+03:00,245.0
2021-02-20T19:00:00+03:00,2021-02-20T19:00:00+03:00,326.7
2021-02-20T20:00:00+03:00,2021-02-20T20:00:00+03:00,325.0
2021-02-20T21:00:00+03:00,2021-02-20T21:00:00+03:00,320.0
2021-02-20T22:00:00+03:00,2021-02-20T22:00:00+03:00,297.64
2021-02-20T23:00:00+03:00,2021-02-20T23:00:00+03:00,292.38
2021-02-21T00:00:00+03:00,2021-02-21T00:00:00+03:00,304.0
2021-02-21T01:00:00+03:00,2021-02-21T01:00:00+03:00,319.99
2021-02-21T02:00:00+03:00,2021-02-21T02:00:00+03:00,309.99
2021-02-21T03:00:00+03:00,2021-02-21T03:00:00+03:00,274.99
2021-02-21T04:00:00+03:00,2021-02-21T04:00:00+03:00,313.9
2021-02-21T05:00:00+03:00,2021-02-21T05:00:00+03:00,295.01
2021-02-21T06:00:00+03:00,2021-02-21T06:00:00+03:00,231.0
2021-02-21T07:00:00+03:00,2021-02-21T07:00:00+03:00,205.27
2021-02-21T08:00:00+03:00,2021-02-21T08:00:00+03:00,183.19
2021-02-21T09:00:00+03:00,2021-02-21T09:00:00+03:00,110.0
2021-02-21T10:00:00+03:00,2021-02-21T10:00:00+03:00,137.0
2021-02-21T11:00:00+03:00,2021-02-21T11:00:00+03:00,173.19
2021-02-21T12:00:00+03:00,2021-02-21T12:00:00+03:00,160.01
2021-02-21T13:00:00+03:00,2021-02-21T13:00:00+03:00,192.0
2021-02-21T14:00:00+03:00,2021-02-21T14:00:00+03:00,178.19
2021-02-21T15:00:00+03:00,2021-02-21T15:00:00+03:00,183.19
2021-02-21T16:00:00+03:00,2021-02-21T16:00:00+03:00,237.26
2021-02-21T17:00:00+03:00,2021-02-21T17:00:00+03:00,200.02
2021-02-21T18:00:00+03:00,2021-02-21T18:00:00+03:00,208.27
2021-02-21T19:00:00+03:00,2021-02-21T19:00:00+03:00,256.44
2021-02-21T20:00:00+03:00,2021-02-21T20:00:00+03:00,319.51
2021-02-21T21:00:00+03:00,2021-02-21T21:00:00+03:00,334.99
2021-02-21T22:00:00+03:00,2021-02-21T22:00:00+03:00,334.99
2021-02-21T23:00:00+03:00,2021-02-21T23:00:00+03:00,338.31
2021-02-22T00:00:00+03:00,2021-02-22T00:00:00+03:00,328.0
2021-02-22T01:00:00+03:00,2021-02-22T01:00:00+03:00,307.99
2021-02-22T02:00:00+03:00,2021-02-22T02:00:00+03:00,255.01
2021-02-22T03:00:00+03:00,2021-02-22T03:00:00+03:00,237.64
2021-02-22T04:00:00+03:00,2021-02-22T04:00:00+03:00,264.0
2021-02-22T05:00:00+03:00,2021-02-22T05:00:00+03:00,273.11
2021-02-22T06:00:00+03:00,2021-02-22T06:00:00+03:00,330.45
2021-02-22T07:00:00+03:00,2021-02-22T07:00:00+03:00,330.39
2021-02-22T08:00:00+03:00,2021-02-22T08:00:00+03:00,327.08
2021-02-22T09:00:00+03:00,2021-02-22T09:00:00+03:00,367.0
2021-02-22T10:00:00+03:00,2021-02-22T10:00:00+03:00,365.52
2021-02-22T11:00:00+03:00,2021-02-22T11:00:00+03:00,363.24
2021-02-22T12:00:00+03:00,2021-02-22T12:00:00+03:00,325.0
2021-02-22T13:00:00+03:00,2021-02-22T13:00:00+03:00,314.99
2021-02-22T14:00:00+03:00,2021-02-22T14:00:00+03:00,349.74
2021-02-22T15:00:00+03:00,2021-02-22T15:00:00+03:00,332.27
2021-02-22T16:00:00+03:00,2021-02-22T16:00:00+03:00,315.45
2021-02-22T17:00:00+03:00,2021-02-22T17:00:00+03:00,319.86
2021-02-22T18:00:00+03:00,2021-02-22T18:00:00+03:00,322.11
2021-02-22T19:00:00+03:00,2021-02-22T19:00:00+03:00,334.99
2021-02-22T20:00:00+03:00,2021-02-22T20:00:00+03:00,343.1
2021-02-22T21:00:00+03:00,2021-02-22T21:00:00+03:00,355.0
2021-02-22T22:00:00+03:00,2021-02-22T22:00:00+03:00,353.0
2021-02-22T23:00:00+03:00,2021-02-22T23:00:00+03:00,345.0
2021-02-23T00:00:00+03:00,2021-02-23T00:00:00+03:00,333.43
2021-02-23T01:00:00+03:00,2021-02-23T01:00:00+03:00,344.0
2021-02-23T02:00:00+03:00,2021-02-23T02:00:00+03:00,340.8
2021-02-23T03:00:00+03:00,2021-02-23T03:00:00+03:00,335.56
2021-02-23T04:00:00+03:00,2021-02-23T04:00:00+03:00,331.8
2021-02-23T05:00:00+03:00,2021-02-23T05:00:00+03:00,336.45
2021-02-23T06:00:00+03:00,2021-02-23T06:00:00+03:00,334.44
2021-02-23T07:00:00+03:00,2021-02-23T07:00:00+03:00,335.2
2021-02-23T08:00:00+03:00,2021-02-23T08:00:00+03:00,345.0
2021-02-23T09:00:00+03:00,2021-02-23T09:00:00+03:00,345.0
2021-02-23T10:00:00+03:00,2021-02-23T10:00:00+03:00,330.96
2021-02-23T11:00:00+03:00,2021-02-23T11:00:00+03:00,344.05
2021-02-23T12:00:00+03:00,2021-02-23T12:00:00+03:00,315.43
2021-02-23T13:00:00+03:00,2021-02-23T13:00:00+03:00,314.24
2021-02-23T14:00:00+03:00,2021-02-23T14:00:00+03:00,291.06
2021-02-23T15:00:00+03:00,2021-02-23T15:00:00+03:00,277.09
2021-02-23T16:00:00+03:00,2021-02-23T16:00:00+03:00,235.0
2021-02-23T17:00:00+03:00,2021-02-23T17:00:00+03:00,235.0
2021-02-23T18:00:00+03:00,2021-02-23T18:00:00+03:00,235.0
2021-02-23T19:00:00+03:00,2021-02-23T19:00:00+03:00,290.0
2021-02-23T20:00:00+03:00,2021-02-23T20:00:00+03:00,289.56
2021-02-23T21:00:00+03:00,2021-02-23T21:00:00+03:00,290.0
2021-02-23T22:00:00+03:00,2021-02-23T22:00:00+03:00,288.28
2021-02-23T23:00:00+03:00,2021-02-23T23:00:00+03:00,309.0
2021-02-24T00:00:00+03:00,2021-02-24T00:00:00+03:00,234.0
2021-02-24T01:00:00+03:00,2021-02-24T01:00:00+03:00,234.0
2021-02-24T02:00:00+03:00,2021-02-24T02:00:00+03:00,234.0
2021-02-24T03:00:00+03:00,2021-02-24T03:00:00+03:00,214.0
2021-02-24T04:00:00+03:00,2021-02-24T04:00:00+03:00,211.02
2021-02-24T05:00:00+03:00,2021-02-24T05:00:00+03:00,204.5
2021-02-24T06:00:00+03:00,2021-02-24T06:00:00+03:00,211.02
2021-02-24T07:00:00+03:00,2021-02-24T07:00:00+03:00,215.0
2021-02-24T08:00:00+03:00,2021-02-24T08:00:00+03:00,319.01
2021-02-24T09:00:00+03:00,2021-02-24T09:00:00+03:00,310.0
2021-02-24T10:00:00+03:00,2021-02-24T10:00:00+03:00,234.0
2021-02-24T11:00:00+03:00,2021-02-24T11:00:00+03:00,225.0
2021-02-24T12:00:00+03:00,2021-02-24T12:00:00+03:00,225.0
2021-02-24T13:00:00+03:00,2021-02-24T13:00:00+03:00,235.0
2021-02-24T14:00:00+03:00,2021-02-24T14:00:00+03:00,282.01
2021-02-24T15:00:00+03:00,2021-02-24T15:00:00+03:00,245.0
2021-02-24T16:00:00+03:00,2021-02-24T16:00:00+03:00,280.0
2021-02-24T17:00:00+03:00,2021-02-24T17:00:00+03:00,306.35
2021-02-24T18:00:00+03:00,2021-02-24T18:00:00+03:00,300.66
2021-02-24T19:00:00+03:00,2021-02-24T19:00:00+03:00,290.22
2021-02-24T20:00:00+03:00,2021-02-24T20:00:00+03:00,247.2
2021-02-24T21:00:00+03:00,2021-02-24T21:00:00+03:00,280.0
2021-02-24T22:00:00+03:00,2021-02-24T22:00:00+03:00,271.05
2021-02-24T23:00:00+03:00,2021-02-24T23:00:00+03:00,211.02
2021-02-25T00:00:00+03:00,2021-02-25T00:00:00+03:00,295.22
2021-02-25T01:00:00+03:00,2021-02-25T01:00:00+03:00,248.22
2021-02-25T02:00:00+03:00,2021-02-25T02:00:00+03:00,266.04
2021-02-25T03:00:00+03:00,2021-02-25T03:00:00+03:00,247.04
2021-02-25T04:00:00+03:00,2021-02-25T04:00:00+03:00,258.04
2021-02-25T05:00:00+03:00,2021-02-25T05:00:00+03:00,247.05
2021-02-25T06:00:00+03:00,2021-02-25T06:00:00+03:00,268.0
2021-02-25T07:00:00+03:00,2021-02-25T07:00:00+03:00,289.73
2021-02-25T08:00:00+03:00,2021-02-25T08:00:00+03:00,343.0
2021-02-25T09:00:00+03:00,2021-02-25T09:00:00+03:00,342.31
2021-02-25T10:00:00+03:00,2021-02-25T10:00:00+03:00,335.0
2021-02-25T11:00:00+03:00,2021-02-25T11:00:00+03:00,350.97
2021-02-25T12:00:00+03:00,2021-02-25T12:00:00+03:00,283.12
2021-02-25T13:00:00+03:00,2021-02-25T13:00:00+03:00,283.12
2021-02-25T14:00:00+03:00,2021-02-25T14:00:00+03:00,318.77
2021-02-25T15:00:00+03:00,2021-02-25T15:00:00+03:00,284.9
2021-02-25T16:00:00+03:00,2021-02-25T16:00:00+03:00,266.04
2021-02-25T17:00:00+03:00,2021-02-25T17:00:00+03:00,338.5
2021-02-25T18:00:00+03:00,2021-02-25T18:00:00+03:00,345.45
2021-02-25T19:00:00+03:00,2021-02-25T19:00:00+03:00,355.0
2021-02-25T20:00:00+03:00,2021-02-25T20:00:00+03:00,362.19
2021-02-25T21:00:00+03:00,2021-02-25T21:00:00+03:00,360.32
2021-02-25T22:00:00+03:00,2021-02-25T22:00:00+03:00,355.0
2021-02-25T23:00:00+03:00,2021-02-25T23:00:00+03:00,356.55
2021-02-26T00:00:00+03:00,2021-02-26T00:00:00+03:00,349.0
2021-02-26T01:00:00+03:00,2021-02-26T01:00:00+03:00,334.0
2021-02-26T02:00:00+03:00,2021-02-26T02:00:00+03:00,341.45
2021-02-26T03:00:00+03:00,2021-02-26T03:00:00+03:00,305.01
2021-02-26T04:00:00+03:00,2021-02-26T04:00:00+03:00,319.99
2021-02-26T05:00:00+03:00,2021-02-26T05:00:00+03:00,319.99
2021-02-26T06:00:00+03:00,2021-02-26T06:00:00+03:00,313.38
2021-02-26T07:00:00+03:00,2021-02-26T07:00:00+03:00,324.4
2021-02-26T08:00:00+03:00,2021-02-26T08:00:00+03:00,320.74
2021-02-26T09:00:00+03:00,2021-02-26T09:00:00+03:00,328.34
2021-02-26T10:00:00+03:00,2021-02-26T10:00:00+03:00,316.4
2021-02-26T11:00:00+03:00,2021-02-26T11:00:00+03:00,316.95
2021-02-26T12:00:00+03:00,2021-02-26T12:00:00+03:00,292.8
2021-02-26T13:00:00+03:00,2021-02-26T13:00:00+03:00,254.12
2021-02-26T14:00:00+03:00,2021-02-26T14:00:00+03:00,311.31
2021-02-26T15:00:00+03:00,2021-02-26T15:00:00+03:00,312.1
2021-02-26T16:00:00+03:00,2021-02-26T16:00:00+03:00,313.57
2021-02-26T17:00:00+03:00,2021-02-26T17:00:00+03:00,310.04
2021-02-26T18:00:00+03:00,2021-02-26T18:00:00+03:00,324.1
2021-02-26T19:00:00+03:00,2021-02-26T19:00:00+03:00,340.73
2021-02-26T20:00:00+03:00,2021-02-26T20:00:00+03:00,322.46
2021-02-26T21:00:00+03:00,2021-02-26T21:00:00+03:00,320.16
2021-02-26T22:00:00+03:00,2021-02-26T22:00:00+03:00,307.69
2021-02-26T23:00:00+03:00,2021-02-26T23:00:00+03:00,304.78
2021-02-27T00:00:00+03:00,2021-02-27T00:00:00+03:00,349.0
2021-02-27T01:00:00+03:00,2021-02-27T01:00:00+03:00,366.42
2021-02-27T02:00:00+03:00,2021-02-27T02:00:00+03:00,359.0
2021-02-27T03:00:00+03:00,2021-02-27T03:00:00+03:00,369.0
2021-02-27T04:00:00+03:00,2021-02-27T04:00:00+03:00,361.28
2021-02-27T05:00:00+03:00,2021-02-27T05:00:00+03:00,369.0
2021-02-27T06:00:00+03:00,2021-02-27T06:00:00+03:00,378.0
2021-02-27T07:00:00+03:00,2021-02-27T07:00:00+03:00,390.0
2021-02-27T08:00:00+03:00,2021-02-27T08:00:00+03:00,384.9
2021-02-27T09:00:00+03:00,2021-02-27T09:00:00+03:00,375.0
2021-02-27T10:00:00+03:00,2021-02-27T10:00:00+03:00,352.94
2021-02-27T11:00:00+03:00,2021-02-27T11:00:00+03:00,359.0
2021-02-27T12:00:00+03:00,2021-02-27T12:00:00+03:00,349.98
2021-02-27T13:00:00+03:00,2021-02-27T13:00:00+03:00,318.12
2021-02-27T14:00:00+03:00,2021-02-27T14:00:00+03:00,313.99
2021-02-27T15:00:00+03:00,2021-02-27T15:00:00+03:00,318.12
2021-02-27T16:00:00+03:00,2021-02-27T16:00:00+03:00,323.99
2021-02-27T17:00:00+03:00,2021-02-27T17:00:00+03:00,369.0
2021-02-27T18:00:00+03:00,2021-02-27T18:00:00+03:00,373.83
